"GCXH","XZQHMC","KKMC","FXLX","GCSJ","HPZL","HP","CLPPXH"
"320300108960418700","新沂市","徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口","1","2023/12/24 7:43:36","02","苏CK8***","吉利牌-缤瑞-2018"
"320300108960427236","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 7:44:45","02","浙FW3***","吉利牌"
"320300108960429391","铜山县","徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口","1","2023/12/24 7:45:06","02","苏C92***","吉利牌"
"320300108960432082","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 7:45:14","02","闽B20***","吉利牌-帝豪-2017"
"320300108960431279","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 7:45:18","02","苏C0A***","吉利牌"
"320300108960435455","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 7:45:48","02","苏C82***","吉利牌"
"320300108960445066","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 7:47:03","02","苏C13***","吉利牌-远景SUV-2016"
"320300108960453087","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 7:48:16","02","苏D9M***","吉利牌-帝豪-2018#A"
"320300108960457191","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 7:48:57","02","苏C95***","吉利牌-远景S1-2018"
"320300108960457210","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 7:48:57","02","苏C95***","吉利牌-远景S1-2018"
"320300108960465082","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 7:49:20","02","苏C3V***","吉利牌-远景SUV-2016"
"320300108960461780","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/24 7:49:35","-","LPK8***","吉利牌-帝豪-2014"
"320300108960472694","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 7:51:04","02","苏C78***","吉利牌-帝豪新能源-2017"
"320300108960490002","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 7:53:16","02","苏CU0***","吉利牌-远景SUV-2016"
"320300108960494497","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 7:53:47","02","苏CR8***","吉利牌-远景SUV-2016"
"320300108960517248","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 7:57:12","02","苏D3W***","吉利牌-博越-2016#A"
"320300108960524817","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 7:57:59","-","京***","吉利牌-K11 K11D-2016#B"
"320300108960527381","睢宁县","徐州市睢宁县S324燕沭睢线K201省道桑庄王马路路口西侧-向东卡口市际卡口","2","2023/12/24 7:58:25","02","苏CU9***","吉利牌-远景X1-2017"
"320300108960555177","铜山县","徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口","1","2023/12/24 8:02:33","02","苏C50***","吉利牌"
"320300108960555905","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 8:02:38","-","V52R***","吉利牌-帝豪GL新能源-2019"
"320300108960562342","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 8:03:29","52","苏CDZ***","吉利牌-帝豪-2018#A"
"320300108960567297","新沂市","徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口","1","2023/12/24 8:04:16","02","苏S85***","吉利牌-远景X3-2017"
"320300108960575121","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/24 8:05:25","02","苏CA2***","吉利牌-帝豪-2018#A"
"320300108960577783","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 8:05:44","02","苏C97***","吉利牌-博瑞-2015"
"320300108960634803","丰县","徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口","1","2023/12/24 8:13:50","02","苏CA5***","吉利牌-帝豪-2018#C"
"320300108960645808","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 8:14:49","02","苏C67***","吉利牌-博越-2016#A"
"320300108960659484","睢宁县","徐州市睢宁县S324燕沭睢线K201省道桑庄王马路路口西侧-向东卡口市际卡口","2","2023/12/24 8:16:52","02","苏C9S***","吉利牌"
"320300108960659260","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 8:16:55","52","苏CD1***","吉利牌-帝豪GL新能源-2019"
"320300108960666143","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 8:18:05","02","苏C32***","吉利牌-帝豪-2016_2018#B"
"320300108960693895","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 8:21:44","02","苏CR1***","吉利牌-博越-2016#A"
"320300108960693012","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 8:21:56","02","苏C16***","吉利牌-缤越-2019"
"320300108960693105","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 8:21:56","02","苏C16***","吉利牌-缤越-2019"
"320300108960703547","新沂市","徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口","1","2023/12/24 8:23:30","02","苏CX3***","吉利牌-嘉际新能源-2019"
"320300108960711731","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 8:24:27","02","苏C60***","吉利牌-远景SUV-2016"
"320300108960717852","邳州市","徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口","1","2023/12/24 8:25:29","02","苏C83***","吉利牌"
"320300108960728249","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 8:26:57","02","苏C72***","吉利牌-博瑞-2018"
"320300108960740731","铜山县","徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口","1","2023/12/24 8:28:50","02","苏C27***","吉利牌"
"320300108960743321","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/24 8:29:03","52","苏CDC***","吉利牌"
"320300108960748678","新沂市","徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口","1","2023/12/24 8:30:00","02","苏N28***","吉利牌-EC8-2011_2012_2013"
"320300108960758609","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 8:31:20","02","苏NM1***","吉利牌-缤越-2019"
"320300108960893248","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 8:50:15","02","苏C76***","吉利牌"
"320300108960896630","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/24 8:50:43","02","苏N23***","吉利牌-SC5-2011"
"320300108960921920","睢宁县","徐州市睢宁县S324燕沭睢线K201省道桑庄王马路路口西侧-向东卡口市际卡口","2","2023/12/24 8:53:59","02","苏C6D***","吉利牌-远景SUV-2016"
"320300108961003230","铜山县","徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口","1","2023/12/24 9:05:05","02","苏C9A***","吉利牌"
"320300108961013472","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 9:06:06","02","苏C67***","吉利牌-博瑞-2015"
"320300108961011488","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 9:06:07","52","苏CDJ***","吉利牌-SC5-2011"
"320300108961014067","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/24 9:06:36","02","苏CP8***","吉利牌"
"320300108961028787","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 9:08:22","02","苏CTY***","吉利牌-EC7-2010_2012_2013"
"320300108961032593","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 9:08:59","02","皖LPJ***","吉利牌-远景SUV-2016"
"320300108961040437","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/24 9:10:06","-","CZ9P***","吉利牌"
"320300108961046225","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 9:10:45","02","苏CW7***","吉利牌-GC7-2012"
"320300108961049698","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 9:11:19","02","苏C01***","吉利牌-帝豪-2018#A"
"320300108961064265","丰县","徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口","1","2023/12/24 9:13:14","02","苏CP4***","吉利牌"
"320300108961064485","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 9:13:15","02","苏CW7***","吉利牌-远景-2018"
"320300108961077235","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 9:14:44","02","苏C01***","吉利牌"
"320300108961086414","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 9:15:47","52","苏CD5***","吉利牌-帝豪-2018#A"
"320300108961090237","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 9:16:16","02","苏C12***","吉利牌-帝豪新能源-2017"
"320300108961124698","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 9:20:56","02","苏CD2***","吉利牌"
"320300108961127740","睢宁县","徐州市睢宁县S324燕沭睢线K201省道桑庄王马路路口西侧-向东卡口市际卡口","2","2023/12/24 9:21:08","02","苏CK6***","吉利牌-GX7-2012_2013_2014"
"320300108961127381","丰县","徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口","1","2023/12/24 9:21:28","02","苏C97***","吉利牌-远景-2018"
"320300108961133814","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 9:21:55","02","苏C71***","吉利牌-帝豪-2018#A"
"320300108961137974","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/24 9:22:51","02","苏HB0***","吉利牌-帝豪-2018#C"
"320300108961154763","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 9:24:53","02","苏C62***","吉利牌"
"320300108961167357","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 9:26:16","02","苏C11***","吉利牌-远景X3-2017"
"320300108961165145","丰县","徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口","1","2023/12/24 9:26:27","-","粤1***","吉利牌"
"320300108961172691","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 9:27:04","02","鲁R2D***","吉利牌-远景-2016"
"320300108961177586","睢宁县","徐州市睢宁县S324燕沭睢线K201省道桑庄王马路路口西侧-向东卡口市际卡口","2","2023/12/24 9:27:52","02","苏CQ1***","吉利牌-EC7-2010_2012_2013"
"320300108961179805","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 9:28:02","02","苏C83***","吉利牌-帝豪-2017"
"320300108961292557","铜山县","徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口","1","2023/12/24 9:41:51","02","苏C19***","吉利牌"
"320300108961729081","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/24 10:31:24","-","LKT8***","吉利牌-帝豪-2018#C"
"320300108961746571","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/24 10:33:09","02","苏C3F***","吉利牌"
"320300108961748791","铜山县","徐州市铜山县G206烟台-汕头K816江苏徐州-G206-苏皖界省际卡口","1","2023/12/24 10:33:37","52","苏CDE***","吉利牌"
"320300108961912909","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 10:52:29","02","苏C2R***","吉利牌-EC7-2012"
"320300108962029636","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/24 11:06:09","02","苏CH9***","吉利牌"
"320300108962056564","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/24 11:09:17","02","苏C18***","吉利牌"
"320300108962073372","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/24 11:11:09","02","苏C9J***","吉利牌"
"320300108962087678","新沂市","徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口","1","2023/12/24 11:13:02","02","苏CH9***","吉利牌-缤瑞-2018"
"320300108962476562","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 11:58:01","02","苏CU1***","吉利牌-远景-2013_2014"
"320300108962474993","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 11:58:02","02","皖FW0***","吉利牌"
"320300108962482885","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/24 11:59:05","02","苏CC6***","吉利牌-博瑞-2018"
"320300108962486754","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 11:59:27","02","苏CY6***","吉利牌-帝豪GSE-2019"
"320300108963038839","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/24 13:10:22","02","苏C6W***","吉利牌"
"320300108963157837","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 13:24:49","02","苏C09***","吉利牌-EC7-2012"
"320300108963156420","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 13:24:50","02","苏NAU***","吉利牌-EC7-2010_2012_2013"
"320300108963159595","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 13:25:07","02","苏C65***","吉利牌"
"320300108963311754","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 13:42:41","02","皖KC8***","吉利牌"
"320300108963463251","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 13:59:33","02","苏CG3***","吉利牌-缤越-2019"
"320300108963776441","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 14:33:09","02","苏C60***","吉利牌-远景-2016"
"320300108963794279","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 14:35:10","02","苏CG8***","吉利牌-远景SUV-2016"
"320300108964445614","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 15:42:49","02","苏C89***","吉利牌-帝豪-2014"
"320300108964461144","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 15:44:02","52","苏CD6***","吉利牌-远景S1-2018"
"320300108964626098","新沂市","徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口","1","2023/12/24 16:00:52","02","苏CP0***","吉利牌-远景SUV-2016"
"320300108964627005","睢宁县","徐州市睢宁县S252塔双线K56江苏徐州-S252-苏皖界省际卡口","1","2023/12/24 16:00:59","02","苏EZ7***","吉利牌-帝豪-2016"
"320300108964651839","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/24 16:03:30","52","苏NDK***","吉利牌-缤越-2019"
"320300108964653445","新沂市","徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口","1","2023/12/24 16:03:38","02","苏A20***","吉利牌-自由舰-2008"
"320300108965516311","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/24 17:27:09","02","苏C25***","吉利牌-帝豪新能源-2017"
"320300108965530658","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/24 17:28:39","52","苏CDF***","吉利牌-帝豪-2018#C"
"320300108966289831","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/24 18:55:20","02","苏NL0***","吉利牌-帝豪-2018#C"
"320300108966595680","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 19:46:50","02","皖A98***","吉利牌-帝豪-2018#A"
"320300108966603708","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 19:48:25","52","苏CDF***","吉利牌-远景X1-2017"
"320300108966633554","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/24 19:54:12","02","苏C77***","吉利牌"
"320300108966638518","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 19:55:13","02","苏ND2***","吉利牌-缤瑞-2018"
"320300108966680689","新沂市","徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口","1","2023/12/24 20:03:46","02","苏CG8***","吉利牌-帝豪GL新能源-2019"
"320300108966695603","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 20:06:20","02","鲁R72***","吉利牌-嘉际新能源-2019"
"320300108966704540","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/24 20:08:28","02","苏CL6***","吉利牌-SC6-2012"
"320300108966706395","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/24 20:08:49","02","苏C5Y***","吉利牌-帝豪-2016_2018#B"
"320300108966857044","沛县","徐州市沛县S253郑沛龙线K0江苏徐州-S253-苏鲁界省际卡口","1","2023/12/24 20:39:23","02","鲁H7P***","吉利牌"
"320300108966962272","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 21:00:58","02","苏NL6***","吉利牌-缤越-2019"
"320300108967135854","新沂市","徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口","1","2023/12/24 21:39:32","02","苏G79***","吉利牌-缤越-2019"
"320300108967136306","新沂市","徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口","1","2023/12/24 21:39:41","02","苏C8Y***","吉利牌-帝豪-2018#C"
"320300108967152619","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 21:43:17","02","苏CT5***","吉利牌-远景X1-2017"
"320300108967180909","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 21:49:45","02","鲁R95***","吉利牌-帝豪-2018#A"
"320300108967187461","丰县","徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口","1","2023/12/24 21:51:41","02","皖LSX***","吉利牌-博越-2016#A"
"320300108967232598","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 22:02:54","02","苏CR5***","吉利牌-博越-2016#A"
"320300108967298023","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 22:20:44","02","苏C06***","吉利牌-远景-2016_2017"
"320300108967304974","新沂市","徐州市新沂市G235国道235K10江苏徐州-G235-交界市际卡口","1","2023/12/24 22:23:25","52","苏NFC***","吉利牌-美日-2004"
"320300108967311408","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 22:25:31","02","苏F1Z***","吉利牌-博瑞-2018"
"320300108967314555","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 22:26:37","01","豫EU8***","吉利牌-帝豪-2018#A"
"320300108967329009","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 22:32:13","02","鄂KE8***","吉利牌-远景X3-2017"
"320300108967341653","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 22:37:23","02","湘DGP***","吉利牌"
"320300108967359682","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 22:45:24","02","苏C76***","吉利牌-博越-2016#A"
"320300108967416872","铜山县","徐州市铜山县G104北京-福州K744江苏徐州-G104-苏鲁界省际卡口","1","2023/12/24 23:17:31","02","苏C92***","吉利牌"
"320300108967422830","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 23:21:16","52","苏NDH***","吉利牌-远景X3-2017"
"320300108967427135","新沂市","徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口","1","2023/12/24 23:24:13","02","苏G79***","吉利牌-缤越-2019"
"320300108967443848","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 23:36:18","01","豫NX2***","吉利牌-帝豪-2018#A"
"320300108967454932","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 23:45:04","01","皖S2V***","吉利牌-EC7-2012"
"320300108959851412","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 0:29:44","01","鲁PZ7***","江铃牌-未知系列7-未知年款0"
"320300108959914576","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 1:56:07","01","鲁RP9***","江铃牌-未知系列7-未知年款0"
"320300108959935560","邳州市","徐州市邳州市S250宿邳线K1江苏徐州-S250-苏鲁界省际卡口","1","2023/12/24 2:37:52","01","鲁Q70***","江铃牌-未知系列2-未知年款0"
"320300108959935863","新沂市","徐州市新沂市S323连徐线K10阿湖卡口-323省道连云港交界市际卡口","1","2023/12/24 2:38:29","02","苏G1A***","江铃牌-驭胜-2016_2017_2018"
"320300108959956713","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 3:24:59","02","苏C2X***","江铃牌-全顺-2017"
"320300108959957790","邳州市","徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口","1","2023/12/24 3:27:43","02","苏C41***","江铃牌"
"320300108959989765","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 4:42:49","02","苏C3G***","江铃牌-X8-2009_2012"
"320300108959989913","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 4:42:49","02","苏C3G***","江铃牌-X8-2009_2012"
"320300108959989767","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 4:42:49","02","苏C3G***","江铃牌-X8-2009_2012"
"320300108959989764","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 4:42:49","02","苏C3G***","江铃牌-X8-2009_2012"
"320300108959989801","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 4:42:49","02","苏C3G***","江铃牌-X8-2009_2012"
"320300108959994060","邳州市","徐州市邳州市S251枣睢线K5江苏徐州-S251-苏鲁界省际卡口","1","2023/12/24 4:52:46","02","冀JFP***","江铃牌"
"320300108959994246","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 4:52:50","01","苏CPV***","江铃牌-未知系列7-未知年款0"
"320300108959994250","高速五大队","G3京台高速K731江苏高速五大队江苏徐州-G3-苏鲁界省际卡口","1","2023/12/24 4:52:50","01","苏CPV***","江铃牌-未知系列7-未知年款0"
"320300108960049620","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 6:02:36","02","苏C20***","江铃牌"
"320300108960057679","睢宁县","徐州市睢宁县S325淮宿线K63(325省道)63K+100M东侧-向西卡口市际卡口","2","2023/12/24 6:07:48","02","苏C65***","江铃牌-特顺-2017#A"
"320300108960129231","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 6:43:30","02","苏CT2***","江铃牌-全顺-2017"
"320300108960166523","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 6:56:03","-","苏C27***","江铃牌-特顺-2017#A"
"320300108960214903","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 7:08:50","02","苏C08***","江铃牌-全顺-2017"
"320300108960295935","新沂市","徐州市新沂市S505505省道K10新沂高速西出口-505省道宿迁界市际卡口","1","2023/12/24 7:24:50","02","苏CK7***","江铃牌-飞铃-2006_2007"
"320300108960304170","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 7:25:50","02","苏CB3***","江铃牌"
"320300108960304127","睢宁县","徐州市睢宁县S324燕沭睢线K201省道桑庄王马路路口西侧-向东卡口市际卡口","2","2023/12/24 7:26:04","02","苏CU8***","江铃牌"
"320300108960343010","丰县","徐州市丰县鹿梁路K19丰县梁寨检查站市际卡口","1","2023/12/24 7:32:27","02","苏CE7***","江铃牌"
"320300108960346074","睢宁县","徐州市睢宁县S324燕沭睢线K201省道桑庄王马路路口西侧-向东卡口市际卡口","2","2023/12/24 7:32:52","13","京AC7***","江铃牌-未知系列9-未知年款0"
"320300108960419656","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 7:43:43","02","苏CC9***","江铃牌-未知系列2-未知年款0"
"320300108960433689","睢宁县","徐州市睢宁县G104北京-福州K873江苏徐州-G104-苏皖界省际卡口","1","2023/12/24 7:45:36","02","苏C5C***","江铃牌"
"320300108960482544","铜山县","徐州市铜山县G310连云港-天水K310江苏徐州-G310-苏皖界省际卡口","1","2023/12/24 7:52:14","02","苏C95***","江铃牌"
"320300108960561047","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 8:03:21","52","苏CD9***","江铃牌-飞铃-未知年款0"
"320300108960582007","新沂市","江苏省徐州市新沂市S323连徐线K96瓦窑检查站市际卡口","1","2023/12/24 8:06:17","02","苏C1G***","江铃牌-特顺-2017#A"
"320300108960601798","丰县","徐州市丰县G518518国道K358马楼公路站省际卡口","1","2023/12/24 8:08:48","01","鲁H12***","江铃牌-特顺-2017#A"
"320300108960665584","铜山县","徐州市铜山县G311徐州-西峡K207江苏徐州-G311-苏皖界省际卡口","1","2023/12/24 8:18:01","02","苏C8V***","江铃牌"
